d,caseno,tot,ctot
401,133,1,1
401,134,1,2
401,135,1,3
401,188,1,4
401,189,1,5
401,190,1,6
401,191,1,7
401,192,1,8
401,193,1,9
401,194,1,10
409,799-803,5,15
413,1135,1,16
423,1676,1,17
