115.53,115.53,170.44,170.44
130.91,246.44,73.68,244.12
107.26,353.7,101.19,345.31
135.35,489.05,24.19,369.5
119.52,608.57,323.23,692.73
77.36,685.93,92.84,785.57
139.25,825.18,122.18,907.75
107.88,933.06,266.96,1174.71
110.53,1043.59,286.01,1454.72
111.66,1155.25,111.92,1566.64
17.73,1172.98,163.28,1729.92
118.49,1291.47,658.76,2388.68
