49.87,49.87,77.42,77.42
338.43,388.3,132.66,210.08
93.06,481.36,190.69,400.77
108.15,589.51,183.89,584.66
80.31,669.82,102.68,687.34
89.81,759.63,149.4,836.74
28.67,788.3,191.08,1027.82
87.84,876.14,149.61,1177.43
48.38,924.52,142.23,1319.66
20.01,944.53,84.12,1403.78
84.83,1029.36,92.59,1496.37
348.67,1378.03,155.26,1651.63
