1141.68,1141.68,1636.65,1636.65
1404.82,2546.5,1768.59,3405.24
986.28,3532.78,1719.64,5124.88
1143.52,4676.3,1866.2,6991.08
1390.78,6067.08,1678.75,8669.83
959.64,7026.72,2312.24,10982.07
1602.53,8629.25,1235.26,12217.33
2127.78,10757.03,677.8,12895.13
618.38,11375.41,245.48,13140.61
1221.88,12597.29,1259.19,14399.8
1053.32,13650.61,3462.74,17862.54
,,4706.48,22569.02
