25.58,25.58,24.75,24.75
27.69,53.27,26.5,51.25
29.69,82.96,26.75,78.0
36.35,119.31,30.22,108.22
31.35,150.66,29.5,137.72
30.51,181.17,28.3,166.02
29.25,210.42,29.49,195.51
31.42,241.84,30.05,225.56
33.32,275.16,28.18,253.74
32.81,307.97,28.33,282.07
31.54,339.51,29.79,311.86
,,28.28,340.14
