-1730.67,-2008.04,-503.58
4213.34,1768.78,4103.35
5529.98,-1397.76,5411.63
8090.84,845.76,6225.86
6290.94,2923.98,22007.32
8277.71,4576.77,-3312.23
15336.9,71.28,8914.34
6102.39,-12689.22,2287.11
10156.02,-10736.72,-1261.53
11892.37,-15332.19,-1947.74
15654.4,-15530.95,61459.8
