48.38,48.38,55.17,55.17
118.74,167.12,91.8,146.97
22.91,190.03,26.25,173.22
66.49,256.52,30.95,204.17
49.29,305.81,36.8,240.97
4593.97,4899.78,30.2,271.17
87.05,4986.83,173.99,445.16
23.24,5010.07,24.34,469.5
27.18,5037.25,24.7,494.2
126.19,5163.44,4604.02,5098.22
43.75,5207.19,55.08,5153.3
,,1516.32,6669.62
,,251.26,6920.88
