5.55,5.55,4.63,4.63
5.16,10.71,6.57,11.2
6.23,16.94,110.4,121.6
5.64,22.58,92.59,214.19
6.24,28.82,18.3,232.49
5.29,34.11,7.43,239.92
4.56,38.67,6.45,246.37
4.63,43.3,7.32,253.69
3.04,46.34,4.8,258.49
802.66,849.0,4.35,262.84
602.28,1451.28,6.61,269.45
,,7.94,277.39
