17.19,17.19,17.26,17.26
17.57,34.76,16.46,33.72
18.8,53.56,15.87,49.59
360.62,414.18,19.59,69.18
16.98,431.16,27.76,96.94
17.06,448.22,4.42,101.36
21.61,469.83,766.42,867.78
19.18,489.01,3.68,871.46
17.98,506.99,15.88,887.34
35.53,542.52,16.76,904.1
-322.04,220.48,32.31,936.41
149.97,370.45,24.28,960.69
