68.85,68.85,1097.3,1097.3
4.09,72.94,109.18,1206.48
72.3,145.24,197.71,1404.19
117.9,263.14,1643.82,3048.01
6047.96,6311.1,3085.81,6133.82
1565.99,7877.09,1474.98,7608.8
1.36,7878.45,413.68,8022.48
1778.06,9656.51,1113.77,9136.25
1122.2,10778.71,949.35,10085.6
2444.13,13222.84,1296.67,11382.27
1416.34,14639.18,1279.89,12662.16
,,1641.36,14303.52
