10.11,10.11,50.7,50.7
5.69,15.8,918.09,968.79
24.2,40.0,179.62,1148.41
1523.23,1563.23,61.79,1210.2
1285.15,2848.38,282.98,1493.18
52.63,2901.01,191.25,1684.43
576.34,3477.35,618.52,2302.95
91.95,3569.3,407.74,2710.69
-288.2,3281.1,124.96,2835.65
96.04,3377.14,192.91,3028.56
87.91,3465.05,104.41,3132.97
,,883.58,4016.56
