-2301.12,-2411.81,-2342.96
-5036.29,-7346.56,-7273.62
-6945.7,-9342.22,-9196.98
-11437.62,-13994.9,-13731.76
-5999.18,-9322.54,-3011.44
-8326.57,-16706.05,-8828.96
-16405.25,-25319.82,-17441.37
-25141.3,-34996.29,-25339.78
-29407.38,-40410.02,-29631.31
-34690.92,-46503.21,-33280.37
-39254.1,-52090.63,-37451.45
