-1730.67,-427.70
4213.34,9893.09
5530.0,13333.90
8090.86,19165.49
6290.96,6457.09
8277.73,11084.99
15336.91,12226.85
6102.41,16923.61
10156.04,18288.43
11892.4,21730.37
15654.43,11892.0
,10227.36
,
,
