760.98,760.98,480.14,480.14
748.59,1509.57,1151.52,1631.66
629.78,2139.35,699.4,2331.06
1335.66,3475.01,931.28,3262.34
662.66,4137.67,857.24,4119.58
526.07,4663.74,1474.6,5594.18
1923.17,6586.91,1062.34,6656.52
2183.26,8770.17,49.65,6706.17
889.27,9659.44,1611.28,8317.45
1151.93,10811.37,1019.87,9337.32
1044.73,11856.1,906.32,10243.64
,,1648.83,11892.47
