-565.2,-4067.42
-4773.1,-7622.03
-7338.2,-10566.07
-8842.18,-12268.08
-9175.44,-12971.93
-12807.83,-11382.86
-19721.61,-16175.19
-22537.13,-18758.89
-26185.6,-17935.77
-26535.39,-20666.38
,-21896.92
,-21113.97
,-26004.67
