317.92,317.92,0.0,0.0
771.37,1089.29,768.03,768.03
541.25,1630.54,539.38,1307.41
540.68,2171.22,580.54,1887.95
542.64,2713.86,606.62,2494.57
237.45,2951.31,318.28,2812.85
490.5,3441.81,781.88,3594.73
560.33,4002.14,310.69,3905.42
708.41,4710.55,623.87,4529.29
677.94,5388.49,311.61,4840.9
466.73,5855.22,1004.59,5845.49
,,320.08,6165.57
