9.97,9.97,11.27,11.27
12.62,22.59,10.09,21.36
8.46,31.05,8.77,30.13
7.57,38.62,9.4,39.53
7.83,46.45,15.81,55.34
9.24,55.69,1.56,56.9
7.62,63.31,9.87,66.77
7.65,70.96,9.96,76.73
7.53,78.49,7.42,84.15
7.18,85.67,7.29,91.44
5.13,90.8,7.4,98.84
10.37,101.17,7.72,106.66
