599.66,4251.65,48.38,55.17
5066.06,5028.42,118.74,91.8
4487.0,4157.14,22.91,26.25
4264.54,2912.80,66.49,30.95
4921.23,2114.6,49.29,36.8
681.99,127.47,4593.97,30.2
9133.0,6509.97,87.05,173.99
4392.79,4971.17,23.24,24.34
4785.73,904.79,27.18,24.7
2588.62,328.91,126.19,4604.02
-437.73,3283.65,43.75,55.08
,8335.17,,1516.32
,,6920.88
